study,country,take_vaccine,take_vaccine_num,age,educ,gender,cluster,weight,yes_vaccine_1,yes_vaccine_2,yes_vaccine_3,yes_vaccine_4,yes_vaccine_5,yes_vaccine_666,no_vaccine_1,no_vaccine_2,no_vaccine_3,no_vaccine_4,no_vaccine_5,no_vaccine_6,no_vaccine_7,no_vaccine_8,no_vaccine_9,no_vaccine_666,trust_vaccine_1,trust_vaccine_2,trust_vaccine_3,trust_vaccine_4,trust_vaccine_5,trust_vaccine_6,trust_vaccine_7,trust_vaccine_8,trust_vaccine_9,trust_vaccine_dk,trust_vaccine_refuse,trust_vaccine_nr,trust_vaccine_666,trust_vaccine_other
sle_igc,Sierra Leone 2,Yes,1,34,More than secondary,Male,sierra_leone_2_67,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,40,Less than secondary,Female,sierra_leone_2_67,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,50,Less than secondary,Male,sierra_leone_2_67,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,38,Secondary,Male,sierra_leone_2_67,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,31,Less than secondary,Female,sierra_leone_2_67,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,20,Secondary,Male,sierra_leone_2_67,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,46,More than secondary,Male,sierra_leone_2_67,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,40,Less than secondary,Female,sierra_leone_2_67,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,40,Secondary,Male,sierra_leone_2_67,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,25,Secondary,Male,sierra_leone_2_67,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,50,Less than secondary,Female,sierra_leone_2_68,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,36,More than secondary,Male,sierra_leone_2_68,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,20,Secondary,Female,sierra_leone_2_68,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,60,Less than secondary,Male,sierra_leone_2_68,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,45,Less than secondary,Male,sierra_leone_2_68,NA,0,1,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,35,Less than secondary,Female,sierra_leone_2_68,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,23,More than secondary,Male,sierra_leone_2_68,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,75,Less than secondary,Male,sierra_leone_2_68,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,1,0,0,0,0,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,30,Secondary,Male,sierra_leone_2_68,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,28,Secondary,Male,sierra_leone_2_68,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,30,Less than secondary,Male,sierra_leone_2_68,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,52,Less than secondary,Male,sierra_leone_2_68,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,43,Secondary,Male,sierra_leone_2_68,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,35,Less than secondary,Female,sierra_leone_2_69,NA,1,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,40,Less than secondary,Female,sierra_leone_2_69,NA,1,1,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,44,Secondary,Male,sierra_leone_2_69,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,35,Less than secondary,Male,sierra_leone_2_69,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,45,Less than secondary,Male,sierra_leone_2_69,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,28,More than secondary,Male,sierra_leone_2_69,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,54,Secondary,Male,sierra_leone_2_69,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,35,Less than secondary,Male,sierra_leone_2_69,NA,1,1,0,1,NA,1,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,45,Less than secondary,Male,sierra_leone_2_69,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,37,Less than secondary,Male,sierra_leone_2_69,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,18,Less than secondary,Female,sierra_leone_2_69,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0,1,NA
sle_igc,Sierra Leone 2,Yes,1,45,More than secondary,Male,sierra_leone_2_69,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,35,Less than secondary,Male,sierra_leone_2_69,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,60,Less than secondary,Male,sierra_leone_2_69,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0,1,NA
sle_igc,Sierra Leone 2,Yes,1,65,Secondary,Male,sierra_leone_2_69,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,35,Less than secondary,Male,sierra_leone_2_69,NA,1,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,32,Less than secondary,Female,sierra_leone_2_70,NA,0,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,25,More than secondary,Female,sierra_leone_2_70,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,25,Less than secondary,Male,sierra_leone_2_70,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,42,Secondary,Male,sierra_leone_2_70,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,45,Less than secondary,Female,sierra_leone_2_70,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,60,More than secondary,Male,sierra_leone_2_71,NA,1,1,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,45,Less than secondary,Male,sierra_leone_2_71,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,53,Less than secondary,Male,sierra_leone_2_71,NA,1,0,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,52,Less than secondary,Male,sierra_leone_2_72,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,64,Less than secondary,Male,sierra_leone_2_72,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,48,Secondary,Male,sierra_leone_2_72,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,36,Secondary,Male,sierra_leone_2_72,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,41,Secondary,Male,sierra_leone_2_72,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,30,Less than secondary,Male,sierra_leone_2_72,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,60,Less than secondary,Female,sierra_leone_2_72,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,48,More than secondary,Male,sierra_leone_2_72,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,35,Secondary,Male,sierra_leone_2_72,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,24,More than secondary,Male,sierra_leone_2_73,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,55,Secondary,Male,sierra_leone_2_73,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,20,Less than secondary,Male,sierra_leone_2_73,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,30,Secondary,Female,sierra_leone_2_73,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,29,Less than secondary,Male,sierra_leone_2_73,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,48,Less than secondary,Male,sierra_leone_2_73,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,55,Secondary,Male,sierra_leone_2_73,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,25,Secondary,Male,sierra_leone_2_73,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,35,Less than secondary,Female,sierra_leone_2_73,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,27,Less than secondary,Male,sierra_leone_2_73,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,24,Less than secondary,Female,sierra_leone_2_74,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,41,Less than secondary,Male,sierra_leone_2_74,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,23,Secondary,Male,sierra_leone_2_74,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0,1,NA
sle_igc,Sierra Leone 2,Yes,1,65,Less than secondary,Male,sierra_leone_2_74,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,37,Secondary,Female,sierra_leone_2_74,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,49,Secondary,Male,sierra_leone_2_74,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,42,Less than secondary,Female,sierra_leone_2_74,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,27,Less than secondary,Female,sierra_leone_2_74,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,45,Less than secondary,Female,sierra_leone_2_74,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,30,More than secondary,Male,sierra_leone_2_74,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,45,Secondary,Male,sierra_leone_2_74,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,31,Secondary,Male,sierra_leone_2_74,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,1,1,0,0,0,0,0,NA,0,NA,0,NA,NA,0,1,NA
sle_igc,Sierra Leone 2,Yes,1,37,More than secondary,Female,sierra_leone_2_74,NA,1,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,47,Less than secondary,Male,sierra_leone_2_74,NA,0,0,0,0,NA,0,0,NA,NA,1,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0,1,NA
sle_igc,Sierra Leone 2,Yes,1,45,Less than secondary,Male,sierra_leone_2_74,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,19,Secondary,Male,sierra_leone_2_74,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0,1,NA
sle_igc,Sierra Leone 2,Yes,1,38,Less than secondary,Female,sierra_leone_2_74,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,37,Less than secondary,Female,sierra_leone_2_75,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,50,Less than secondary,Male,sierra_leone_2_75,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,23,Secondary,Male,sierra_leone_2_75,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,21,Secondary,Male,sierra_leone_2_75,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,40,Less than secondary,Male,sierra_leone_2_75,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,35,Less than secondary,Male,sierra_leone_2_75,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,55,Less than secondary,Male,sierra_leone_2_76,NA,0,1,0,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,41,Secondary,Female,sierra_leone_2_76,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,58,Less than secondary,Male,sierra_leone_2_76,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,1,1,0,0,0,0,0,NA,0,NA,0,NA,NA,0,1,NA
sle_igc,Sierra Leone 2,No,0,50,Less than secondary,Female,sierra_leone_2_76,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0,1,NA
sle_igc,Sierra Leone 2,Yes,1,74,Less than secondary,Male,sierra_leone_2_76,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,55,Less than secondary,Female,sierra_leone_2_76,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,40,Less than secondary,Male,sierra_leone_2_76,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,85,Less than secondary,Male,sierra_leone_2_76,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,59,More than secondary,Male,sierra_leone_2_77,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,74,Less than secondary,Male,sierra_leone_2_77,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,50,More than secondary,Female,sierra_leone_2_77,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,74,Less than secondary,Male,sierra_leone_2_77,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,36,Less than secondary,Male,sierra_leone_2_77,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,27,Less than secondary,Male,sierra_leone_2_77,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,25,Less than secondary,Female,sierra_leone_2_77,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,45,Less than secondary,Male,sierra_leone_2_77,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0,1,NA
sle_igc,Sierra Leone 2,Yes,1,51,Less than secondary,Male,sierra_leone_2_77,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,24,Secondary,Male,sierra_leone_2_77,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,20,Secondary,Male,sierra_leone_2_77,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0,1,NA
sle_igc,Sierra Leone 2,Yes,1,32,Less than secondary,Male,sierra_leone_2_77,NA,0,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,No,0,29,Less than secondary,Male,sierra_leone_2_77,NA,0,0,0,0,NA,0,1,NA,NA,0,NA,0,NA,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0,1,NA
sle_igc,Sierra Leone 2,Yes,1,25,Secondary,Male,sierra_leone_2_77,NA,1,1,1,1,NA,1,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,45,Less than secondary,Female,sierra_leone_2_77,NA,1,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,45,Less than secondary,Female,sierra_leone_2_77,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,56,Less than secondary,Female,sierra_leone_2_77,NA,1,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,39,Less than secondary,Male,sierra_leone_2_77,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
sle_igc,Sierra Leone 2,Yes,1,55,Less than secondary,Male,sierra_leone_2_77,NA,1,1,1,1,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,0,NA,NA,0,0,NA
